Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::~function() [132]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[83]     0.0    0.00    0.00       1         SegTree::~SegTree() [83]
                0.00    0.00       1/3           std::vector<Node, std::allocator<Node> >::~vector() [40]
                0.00    0.00       1/4           std::vector<long long, std::allocator<long long> >::~vector() [30]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [120]
[84]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::get_allocator() const [84]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() const [85]
                0.00    0.00       1/4           std::allocator<Node>::allocator(std::allocator<Node> const&) [24]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::get_allocator() const [84]
[85]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() const [85]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [127]
[86]     0.0    0.00    0.00       1         std::_Vector_base<long long, std::allocator<long long> >::get_allocator() const [86]
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() const [87]
                0.00    0.00       1/6           std::allocator<long long>::allocator(std::allocator<long long> const&) [15]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::get_allocator() const [86]
[87]     0.0    0.00    0.00       1         std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() const [87]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::operator()(long long, long long, long long) const [91]
[88]     0.0    0.00    0.00       1         std::_Function_base::_M_empty() const [88]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Node> >::max_size(std::allocator<Node> const&) [115]
[89]     0.0    0.00    0.00       1         std::__new_allocator<Node>::max_size() const [89]
                0.00    0.00       1/2           std::__new_allocator<Node>::_M_max_size() const [48]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[90]     0.0    0.00    0.00       1         std::vector<long long, std::allocator<long long> >::size() const [90]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[91]     0.0    0.00    0.00       1         std::function<void (long long, long long, long long)>::operator()(long long, long long, long long) const [91]
                0.00    0.00       3/12          long long&& std::forward<long long>(std::remove_reference<long long>::type&) [8]
                0.00    0.00       1/1           std::_Function_base::_M_empty() const [88]
                0.00    0.00       1/1           std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_invoke(std::_Any_data const&, long long&&, long long&&, long long&&) [117]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}* const& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() const [93]
[92]     0.0    0.00    0.00       1         std::_Any_data::_M_access() const [92]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_get_pointer(std::_Any_data const&) [105]
[93]     0.0    0.00    0.00       1         SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}* const& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() const [93]
                0.00    0.00       1/1           std::_Any_data::_M_access() const [92]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_create_storage(unsigned long) [96]
[94]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_M_allocate(unsigned long) [94]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Node> >::allocate(std::allocator<Node>&, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_base() [99]
[95]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl() [95]
                0.00    0.00       1/2           std::allocator<Node>::allocator() [50]
                0.00    0.00       1/5           std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data::_Vector_impl_data() [22]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(unsigned long, std::allocator<Node> const&) [97]
[96]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_M_create_storage(unsigned long) [96]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_allocate(unsigned long) [94]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector(unsigned long, std::allocator<Node> const&) [124]
[97]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(unsigned long, std::allocator<Node> const&) [97]
                0.00    0.00       1/2           std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl(std::allocator<Node> const&) [51]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_create_storage(unsigned long) [96]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector(std::allocator<Node> const&) [123]
[98]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(std::allocator<Node> const&) [98]
                0.00    0.00       1/2           std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl(std::allocator<Node> const&) [51]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector() [125]
[99]     0.0    0.00    0.00       1         std::_Vector_base<Node, std::allocator<Node> >::_Vector_base() [99]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl() [95]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [101]
[100]    0.0    0.00    0.00       1         std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [100]
                0.00    0.00       1/3           std::allocator<long long>::allocator() [33]
                0.00    0.00       1/6           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_Vector_impl_data() [19]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::vector() [129]
[101]    0.0    0.00    0.00       1         std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [101]
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [100]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::vector(std::allocator<long long> const&) [128]
[102]    0.0    0.00    0.00       1         std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(std::allocator<long long> const&) [102]
                0.00    0.00       1/3           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [38]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
[103]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [103]
                0.00    0.00       1/2           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() [69]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [116]
[104]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [103]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_invoke(std::_Any_data const&, long long&&, long long&&, long long&&) [117]
[105]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_get_pointer(std::_Any_data const&) [105]
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}* const& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() const [93]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}, void>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [131]
[106]    0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_init_functor<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [106]
                0.00    0.00       1/3           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::type&) [43]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_create<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&, std::integral_constant<bool, false>) [108]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}, void>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [131]
[107]    0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_not_empty_function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1} const&) [107]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_init_functor<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [106]
[108]    0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_create<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&, std::integral_constant<bool, false>) [108]
                0.00    0.00       1/3           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::type&) [43]
                0.00    0.00       1/2           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() [69]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}, void>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [131]
[109]    0.0    0.00    0.00       1         std::_Function_base::_Function_base() [109]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::~function() [132]
[110]    0.0    0.00    0.00       1         std::_Function_base::~_Function_base() [110]
                0.00    0.00       1/1           std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [116]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Node> >::deallocate(std::allocator<Node>&, Node*, unsigned long) [113]
[111]    0.0    0.00    0.00       1         std::__new_allocator<Node>::deallocate(Node*, unsigned long) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Node> >::allocate(std::allocator<Node>&, unsigned long) [114]
[112]    0.0    0.00    0.00       1         std::__new_allocator<Node>::allocate(unsigned long, void const*) [112]
                0.00    0.00       1/2           std::__new_allocator<Node>::_M_max_size() const [48]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_deallocate(Node*, unsigned long) [36]
[113]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Node> >::deallocate(std::allocator<Node>&, Node*, unsigned long) [113]
                0.00    0.00       1/1           std::__new_allocator<Node>::deallocate(Node*, unsigned long) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_M_allocate(unsigned long) [94]
[114]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Node> >::allocate(std::allocator<Node>&, unsigned long) [114]
                0.00    0.00       1/1           std::__new_allocator<Node>::allocate(unsigned long, void const*) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_S_max_size(std::allocator<Node> const&) [119]
[115]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Node> >::max_size(std::allocator<Node> const&) [115]
                0.00    0.00       1/1           std::__new_allocator<Node>::max_size() const [89]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::~_Function_base() [110]
[116]    0.0    0.00    0.00       1         std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [116]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long, long long, long long)>::operator()(long long, long long, long long) const [91]
[117]    0.0    0.00    0.00       1         std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_invoke(std::_Any_data const&, long long&&, long long&&, long long&&) [117]
                0.00    0.00       3/12          long long&& std::forward<long long>(std::remove_reference<long long>::type&) [8]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_get_pointer(std::_Any_data const&) [105]
                0.00    0.00       1/1           std::enable_if<is_invocable_r_v<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>, void>::type std::__invoke_r<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [135]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__uninitialized_default_n<Node*, unsigned long>(Node*, unsigned long) [141]
[118]    0.0    0.00    0.00       1         Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [118]
                0.00    0.00       1/1           Node* std::__addressof<Node>(Node&) [136]
                0.00    0.00       1/1           void std::_Construct<Node>(Node*) [133]
                0.00    0.00       1/1           Node* std::fill_n<Node*, unsigned long, Node>(Node*, unsigned long, Node const&) [147]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_S_check_init_len(unsigned long, std::allocator<Node> const&) [121]
[119]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::_S_max_size(std::allocator<Node> const&) [119]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Node> >::max_size(std::allocator<Node> const&) [115]
                0.00    0.00       1/3           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [42]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::operator=(std::vector<Node, std::allocator<Node> >&&) [126]
[120]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [120]
                0.00    0.00       2/2           std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data&) [52]
                0.00    0.00       2/6           std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() [17]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::get_allocator() const [84]
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector(std::allocator<Node> const&) [123]
                0.00    0.00       1/6           std::allocator<Node>::~allocator() [14]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<Node> >(std::allocator<Node>&, std::allocator<Node>&) [138]
                0.00    0.00       1/3           std::vector<Node, std::allocator<Node> >::~vector() [40]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector(unsigned long, std::allocator<Node> const&) [124]
[121]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::_S_check_init_len(unsigned long, std::allocator<Node> const&) [121]
                0.00    0.00       1/4           std::allocator<Node>::allocator(std::allocator<Node> const&) [24]
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_S_max_size(std::allocator<Node> const&) [119]
                0.00    0.00       1/6           std::allocator<Node>::~allocator() [14]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::vector(unsigned long, std::allocator<Node> const&) [124]
[122]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::_M_default_initialize(unsigned long) [122]
                0.00    0.00       1/6           std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() [17]
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_a<Node*, unsigned long, Node>(Node*, unsigned long, std::allocator<Node>&) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [120]
[123]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::vector(std::allocator<Node> const&) [123]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(std::allocator<Node> const&) [98]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[124]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::vector(unsigned long, std::allocator<Node> const&) [124]
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_S_check_init_len(unsigned long, std::allocator<Node> const&) [121]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(unsigned long, std::allocator<Node> const&) [97]
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_default_initialize(unsigned long) [122]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[125]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::vector() [125]
                0.00    0.00       1/1           std::_Vector_base<Node, std::allocator<Node> >::_Vector_base() [99]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[126]    0.0    0.00    0.00       1         std::vector<Node, std::allocator<Node> >::operator=(std::vector<Node, std::allocator<Node> >&&) [126]
                0.00    0.00       1/1           std::remove_reference<std::vector<Node, std::allocator<Node> >&>::type&& std::move<std::vector<Node, std::allocator<Node> >&>(std::vector<Node, std::allocator<Node> >&) [145]
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [120]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::operator=(std::vector<long long, std::allocator<long long> >&&) [130]
[127]    0.0    0.00    0.00       1         std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [127]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data&) [55]
                0.00    0.00       2/8           std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [11]
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::get_allocator() const [86]
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::vector(std::allocator<long long> const&) [128]
                0.00    0.00       1/9           std::allocator<long long>::~allocator() [9]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<long long> >(std::allocator<long long>&, std::allocator<long long>&) [139]
                0.00    0.00       1/4           std::vector<long long, std::allocator<long long> >::~vector() [30]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [127]
[128]    0.0    0.00    0.00       1         std::vector<long long, std::allocator<long long> >::vector(std::allocator<long long> const&) [128]
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(std::allocator<long long> const&) [102]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[129]    0.0    0.00    0.00       1         std::vector<long long, std::allocator<long long> >::vector() [129]
                0.00    0.00       1/1           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [101]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[130]    0.0    0.00    0.00       1         std::vector<long long, std::allocator<long long> >::operator=(std::vector<long long, std::allocator<long long> >&&) [130]
                0.00    0.00       1/1           std::remove_reference<std::vector<long long, std::allocator<long long> >&>::type&& std::move<std::vector<long long, std::allocator<long long> >&>(std::vector<long long, std::allocator<long long> >&) [146]
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [127]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[131]    0.0    0.00    0.00       1         std::function<void (long long, long long, long long)>::function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}, void>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [131]
                0.00    0.00       1/1           std::_Function_base::_Function_base() [109]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_not_empty_function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1} const&) [107]
                0.00    0.00       1/3           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::type&) [43]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_init_functor<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [106]
-----------------------------------------------
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [82]
[132]    0.0    0.00    0.00       1         std::function<void (long long, long long, long long)>::~function() [132]
                0.00    0.00       1/1           std::_Function_base::~_Function_base() [110]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [118]
[133]    0.0    0.00    0.00       1         void std::_Construct<Node>(Node*) [133]
                0.00    0.00       1/3           operator new(unsigned long, void*) [46]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::fill_n<Node*, unsigned long, Node>(Node*, unsigned long, Node const&) [147]
[134]    0.0    0.00    0.00       1         Node* std::__fill_n_a<Node*, unsigned long, Node>(Node*, unsigned long, Node const&, std::random_access_iterator_tag) [134]
                0.00    0.00       1/1           void std::__fill_a<Node*, Node>(Node*, Node*, Node const&) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_invoke(std::_Any_data const&, long long&&, long long&&, long long&&) [117]
